Frame_length_stored_into_the_capture_file_per_100msec,Length_per_100msec,L2CAP_count_per_100msec,HCI_ACL_count_per_100msec,HCI_CMD_count_per_100msec,HCI_EVT_count_per_100msec,Received_count_per_100msec,Sent_count_per_100msec,ACL_Data_count_per_100msec,HCI_Evnt_count_per_100msec,Unknown_count_per_100msec,Master_count_per_100msec,Slave_count_per_100msec,ubuntu_count_per_100msec,Destination_BDADDR_count_per_100msec,Source_BDADDR_count_per_100msec,ubuntu_count_per_100msec,Read_RSSI_count_per_100msec,Read_Tx_Power_Level_count_per_100msec,Read_Link_Quality_count_per_100msec,Command_Complete_count_per_100msec,Disconnect_complete_count_per_100msec,Label
574.07,510.92,4.82,0,0.03,2.44,4.85,2.44,4.82,2.44,0,2.41,2.41,0,101.22,132.55,0,0.01,0.01,0,434.79,1,0
568.29,505.62,4.77,0.01,0.03,2.43,4.82,2.42,4.78,2.43,0,2.39,2.39,0,100.38,131.45,0,0.01,0.01,0,437.79,1,0
617.98,550.14,5.19,0,0.03,2.61,5.21,2.62,5.19,2.61,0,2.6,2.59,0,108.98,142.74,0,0.01,0.01,0,440.79,1,0
614.53,546.96,5.16,0,0.03,2.61,5.19,2.61,5.16,2.61,0,2.58,2.58,0,108.36,141.9,0,0.01,0.01,0,443.78,1,0
597.87,532.12,5.02,0,0.03,2.54,5.05,2.54,5.02,2.54,0,2.51,2.51,0,105.42,138.05,0,0.01,0.01,0,446.78,1,0
594.34,528.94,4.99,0,0.03,2.53,5.02,2.53,4.99,2.53,0,2.49,2.5,0,104.8,137.21,0,0.01,0.01,0,449.78,1,0
608.54,541.66,5.11,0,0.03,2.58,5.14,2.58,5.11,2.58,0,2.56,2.55,0,107.3,140.54,0,0.01,0.01,0,452.78,1,0
616.91,549.08,5.18,0,0.03,2.62,5.21,2.62,5.18,2.62,0,2.59,2.59,0,108.78,142.45,0,0.01,0.01,0,455.78,1,0
609.95,542.72,5.12,0.02,0.03,2.6,5.18,2.59,5.14,2.6,0,2.58,2.56,0,107.92,141.38,0,0.01,0.01,0,458.78,1,0
613.3,545.9,5.15,0,0.03,2.6,5.17,2.61,5.15,2.6,0,2.57,2.58,0,108.16,141.61,0,0.01,0.01,0,461.78,1,0
623.89,555.44,5.24,0,0.03,2.63,5.25,2.65,5.24,2.63,0,2.62,2.62,0,110.04,144.1,0,0.01,0.01,0,464.77,1,0
615.68,548.02,5.17,0,0.03,2.61,5.2,2.61,5.17,2.61,0,2.59,2.58,0,108.56,142.19,0,0.01,0.01,0,467.76,1,0
614.69,546.96,5.16,0,0.03,2.63,5.21,2.61,5.16,2.63,0,2.58,2.58,0,108.36,141.9,0,0.01,0.01,0,470.77,1,0
595.49,530,5,0,0.03,2.53,5.03,2.53,5,2.53,0,2.5,2.5,0,105,137.5,0,0.01,0.01,0,473.77,1,0
626.43,557.56,5.26,0,0.03,2.66,5.29,2.66,5.26,2.66,0,2.63,2.63,0,110.46,144.65,0,0.01,0.01,0,476.77,1,0
595.49,530,5,0,0.03,2.53,5.03,2.53,5,2.53,0,2.5,2.5,0,105,137.5,0,0.01,0.01,0,479.77,1,0
580.06,516.22,4.87,0,0.03,2.47,4.9,2.47,4.87,2.47,0,2.43,2.44,0,102.28,133.91,0,0.01,0.01,0,482.77,1,0
616.91,549.08,5.18,0,0.03,2.62,5.21,2.62,5.18,2.62,0,2.59,2.59,0,108.78,142.45,0,0.01,0.01,0,485.75,1,0
618.06,550.14,5.19,0,0.03,2.62,5.22,2.62,5.19,2.62,0,2.6,2.59,0,108.98,142.74,0,0.01,0.01,0,488.75,1,0
602.63,536.36,5.06,0,0.03,2.56,5.09,2.56,5.06,2.56,0,2.53,2.53,0,106.26,139.15,0,0.01,0.01,0,491.74,1,0
581.21,517.28,4.88,0,0.03,2.47,4.91,2.47,4.88,2.47,0,2.44,2.44,0,102.48,134.2,0,0.01,0.01,0,494.75,1,0
587.2,522.58,4.93,0,0.03,2.5,4.96,2.5,4.93,2.5,0,2.46,2.47,0,103.54,135.56,0,0.01,0.01,0,497.75,1,0
618.06,550.14,5.19,0,0.03,2.62,5.22,2.62,5.19,2.62,0,2.6,2.59,0,108.98,142.74,0,0.01,0.01,0,500.75,1,0
601.48,535.3,5.05,0,0.03,2.56,5.08,2.56,5.05,2.56,0,2.52,2.53,0,106.06,138.86,0,0.01,0.01,0,503.74,1,0
612.23,544.84,5.14,0,0.03,2.61,5.18,2.6,5.14,2.61,0,2.57,2.57,0,107.94,141.35,0,0.01,0.01,0,506.74,1,0
626.35,557.56,5.26,0,0.03,2.65,5.28,2.66,5.26,2.65,0,2.63,2.63,0,110.46,144.65,0,0.01,0.01,0,509.74,1,0
615.52,548.02,5.17,0,0.03,2.59,5.18,2.61,5.17,2.59,0,2.59,2.58,0,108.56,142.19,0,0.01,0.01,0,512.74,1,0
609.93,542.72,5.12,0,0.03,2.61,5.17,2.59,5.12,2.61,0,2.56,2.56,0,107.52,140.8,0,0.01,0.01,0,515.74,1,0
601.48,535.3,5.05,0,0.03,2.56,5.08,2.56,5.05,2.56,0,2.52,2.53,0,106.06,138.86,0,0.01,0.01,0,518.72,1,0
610.92,543.78,5.13,0,0.03,2.59,5.16,2.59,5.13,2.59,0,2.57,2.56,0,107.72,141.09,0,0.01,0.01,0,521.74,1,0
609.77,542.72,5.12,0,0.03,2.59,5.15,2.59,5.12,2.59,0,2.56,2.56,0,107.52,140.8,0,0.01,0.01,0,524.73,1,0
616.91,549.08,5.18,0,0.03,2.62,5.21,2.62,5.18,2.62,0,2.59,2.59,0,108.78,142.45,0,0.01,0.01,0,527.72,1,0
607.39,540.6,5.1,0,0.03,2.58,5.13,2.58,5.1,2.58,0,2.55,2.55,0,107.1,140.25,0,0.01,0.01,0,530.72,1,0
612.15,544.84,5.14,0,0.03,2.6,5.17,2.6,5.14,2.6,0,2.57,2.57,0,107.94,141.35,0,0.01,0.01,0,533.68,1,0
621.67,553.32,5.22,0,0.03,2.64,5.25,2.64,5.22,2.64,0,2.61,2.61,0,109.62,143.55,0,0.01,0.01,0,536.71,1,0
621.67,553.32,5.22,0,0.03,2.64,5.25,2.64,5.22,2.64,0,2.61,2.61,0,109.62,143.55,0,0.01,0.01,0,539.71,1,0
621.67,553.32,5.22,0,0.03,2.64,5.25,2.64,5.22,2.64,0,2.61,2.61,0,109.62,143.55,0,0.01,0.01,0,542.72,1,0
633.57,563.92,5.32,0,0.03,2.69,5.35,2.69,5.32,2.69,0,2.66,2.66,0,111.72,146.3,0,0.01,0.01,0,545.71,1,0
626.43,557.56,5.26,0,0.03,2.66,5.29,2.66,5.26,2.66,0,2.63,2.63,0,110.46,144.65,0,0.01,0.01,0,548.72,1,0
614.53,546.96,5.16,0,0.03,2.61,5.19,2.61,5.16,2.61,0,2.58,2.58,0,108.36,141.9,0,0.01,0.01,0,551.71,1,0
614.53,546.96,5.16,0,0.03,2.61,5.19,2.61,5.16,2.61,0,2.58,2.58,0,108.36,141.9,0,0.01,0.01,0,554.71,1,0
621.67,553.32,5.22,0,0.03,2.64,5.25,2.64,5.22,2.64,0,2.61,2.61,0,109.62,143.55,0,0.01,0.01,0,557.71,1,0
631.19,561.8,5.3,0,0.03,2.68,5.33,2.68,5.3,2.68,0,2.65,2.65,0,111.3,145.75,0,0.01,0.01,0,560.71,1,0
628.81,559.68,5.28,0,0.03,2.67,5.31,2.67,5.28,2.67,0,2.64,2.64,0,110.88,145.2,0,0.01,0.01,0,563.71,1,0
607.39,540.6,5.1,0,0.03,2.58,5.13,2.58,5.1,2.58,0,2.55,2.55,0,107.1,140.25,0,0.01,0.01,0,566.7,1,0
609.77,542.72,5.12,0,0.03,2.59,5.15,2.59,5.12,2.59,0,2.56,2.56,0,107.52,140.8,0,0.01,0.01,0,569.7,1,0
600.25,534.24,5.04,0,0.03,2.55,5.07,2.55,5.04,2.55,0,2.52,2.52,0,105.84,138.6,0,0.01,0.01,0,572.7,1,0
590.73,525.76,4.96,0,0.03,2.51,4.99,2.51,4.96,2.51,0,2.48,2.48,0,104.16,136.4,0,0.01,0.01,0,575.7,1,0
603.94,537.42,5.07,0,0.03,2.58,5.11,2.57,5.07,2.58,0,2.53,2.54,0,106.48,139.41,0,0.01,0.01,0,578.69,1,0
608.46,541.66,5.11,0,0.03,2.57,5.13,2.58,5.11,2.57,0,2.56,2.55,0,107.3,140.54,0,0.01,0.01,0,581.69,1,0
613.38,545.9,5.15,0,0.03,2.61,5.18,2.61,5.15,2.61,0,2.57,2.58,0,108.16,141.61,0,0.01,0.01,0,584.69,1,0
620.44,552.26,5.21,0,0.03,2.63,5.24,2.63,5.21,2.63,0,2.61,2.6,0,109.4,143.29,0,0.01,0.01,0,587.69,1,0
618.06,550.14,5.19,0,0.03,2.62,5.21,2.63,5.19,2.62,0,2.59,2.6,0,109,142.71,0,0.01,0.01,0,590.69,1,0
625.2,556.5,5.25,0,0.03,2.65,5.28,2.65,5.25,2.65,0,2.63,2.62,0,110.24,144.39,0,0.01,0.01,0,593.69,1,0
620.52,552.26,5.21,0,0.03,2.64,5.24,2.64,5.21,2.64,0,2.6,2.61,0,109.42,143.26,0,0.01,0.01,0,596.68,1,0
625.2,556.5,5.25,0,0.03,2.65,5.28,2.65,5.25,2.65,0,2.63,2.62,0,110.24,144.39,0,0.01,0.01,0,599.69,1,0
626.51,557.56,5.26,0,0.03,2.67,5.3,2.66,5.26,2.67,0,2.63,2.63,0,110.46,144.65,0,0.01,0.01,0,602.68,1,0
621.14,552.88,5.21,0,0.03,2.64,5.24,2.64,5.21,2.64,0,2.6,2.61,0,109.42,143.26,0,0.01,0.01,0,605.68,1,0
618.8,550.88,5.19,0,0.03,2.62,5.22,2.62,5.19,2.62,0,2.6,2.59,0,108.98,142.74,0,0.01,0.01,0,608.68,1,0
622.41,554.06,5.22,0,0.03,2.64,5.25,2.64,5.22,2.64,0,2.61,2.61,0,109.62,143.55,0,0.01,0.01,0,611.67,1,0
610.42,543.45,5.12,0,0.03,2.58,5.14,2.59,5.12,2.58,0,2.56,2.56,0,107.52,140.8,0,0.01,0.01,0,614.68,1,0
610.58,543.45,5.12,0,0.03,2.6,5.16,2.59,5.12,2.6,0,2.56,2.56,0,107.52,140.8,0,0.01,0.01,0,617.67,1,0
608.36,541.57,5.1,0,0.03,2.58,5.13,2.58,5.1,2.58,0,2.55,2.55,0,107.1,140.25,0,0.01,0.01,0,620.68,1,0
630.13,561,5.28,0,0.03,2.67,5.31,2.67,5.28,2.67,0,2.64,2.64,0,110.88,145.2,0,0.01,0.01,0,623.66,1,0
589.58,524.87,4.94,0,0.03,2.5,4.97,2.5,4.94,2.5,0,2.47,2.47,0,103.74,135.85,0,0.01,0.01,0,626.66,1,0
622.99,554.64,5.22,0,0.03,2.64,5.25,2.64,5.22,2.64,0,2.61,2.61,0,109.62,143.55,0,0.01,0.01,0,629.66,1,0
618.59,550.76,5.18,0,0.03,2.62,5.21,2.62,5.18,2.62,0,2.59,2.59,0,108.78,142.45,0,0.01,0.01,0,632.66,1,0
618.65,550.82,5.18,0,0.03,2.62,5.21,2.62,5.18,2.62,0,2.59,2.59,0,108.78,142.45,0,0.01,0.01,0,635.66,1,0
623.41,555.06,5.22,0,0.03,2.64,5.25,2.64,5.22,2.64,0,2.61,2.61,0,109.62,143.55,0,0.01,0.01,0,638.65,1,0
630.56,561.43,5.28,0,0.03,2.67,5.31,2.67,5.28,2.67,0,2.64,2.64,0,110.88,145.2,0,0.01,0.01,0,641.65,1,0
599.58,533.83,5.02,0,0.03,2.54,5.05,2.54,5.02,2.54,0,2.51,2.51,0,105.42,138.05,0,0.01,0.01,0,644.66,1,0
604.57,538.38,5.06,0,0.03,2.55,5.08,2.56,5.06,2.55,0,2.53,2.53,0,106.26,139.15,0,0.01,0.01,0,647.65,1,0
599.96,534.13,5.02,0,0.03,2.55,5.06,2.54,5.02,2.55,0,2.51,2.51,0,105.42,138.05,0,0.01,0.01,0,650.65,1,0
618.98,551.15,5.18,0,0.03,2.62,5.21,2.62,5.18,2.62,0,2.59,2.59,0,108.78,142.45,0,0.01,0.01,0,653.65,1,0
626.15,557.54,5.24,0,0.03,2.65,5.27,2.65,5.24,2.65,0,2.62,2.62,0,110.04,144.1,0,0.01,0.01,0,656.65,1,0
585.65,521.46,4.9,0,0.03,2.48,4.93,2.48,4.9,2.48,0,2.45,2.45,0,102.9,134.75,0,0.01,0.01,0,659.64,1,0
570.4,507.78,4.77,0,0.03,2.43,4.81,2.42,4.77,2.43,0,2.38,2.39,0,100.18,131.16,0,0.01,0.01,0,662.64,1,0
565.4,503.54,4.73,0,0.03,2.38,4.75,2.39,4.73,2.38,0,2.37,2.36,0,99.32,130.09,0,0.01,0.01,0,665.64,1,0
604.93,538.66,5.06,0,0.03,2.56,5.09,2.56,5.06,2.56,0,2.53,2.53,0,106.26,139.15,0,0.01,0.01,0,668.63,1,0
581.04,517.37,4.86,0,0.03,2.46,4.89,2.46,4.86,2.46,0,2.43,2.43,0,102.06,133.65,0,0.01,0.01,0,671.63,1,0
602.54,536.53,5.04,0,0.03,2.55,5.07,2.55,5.04,2.55,0,2.52,2.52,0,105.84,138.6,0,0.01,0.01,0,674.63,1,0
614.48,547.17,5.14,0,0.03,2.6,5.17,2.6,5.14,2.6,0,2.57,2.57,0,107.94,141.35,0,0.01,0.01,0,677.63,1,0
608.49,541.85,5.09,0.02,0.03,2.56,5.12,2.58,5.11,2.56,0,2.56,2.55,0,107.3,140.54,0,0.01,0.01,0,680.64,1,0
620.35,552.51,5.19,0,0.03,2.61,5.21,2.62,5.19,2.61,0,2.6,2.59,0,108.98,142.74,0,0.01,0.01,0,683.63,1,0
626.43,557.82,5.24,0,0.03,2.65,5.27,2.65,5.24,2.65,0,2.62,2.62,0,110.04,144.1,0,0.01,0.01,0,686.63,1,0
621.65,553.56,5.2,0,0.03,2.63,5.23,2.63,5.2,2.63,0,2.6,2.6,0,109.2,143,0,0.01,0.01,0,689.63,1,0
614.49,547.18,5.14,0,0.03,2.6,5.17,2.6,5.14,2.6,0,2.57,2.57,0,107.94,141.35,0,0.01,0.01,0,692.62,1,0
621.65,553.56,5.2,0,0.03,2.63,5.23,2.63,5.2,2.63,0,2.6,2.6,0,109.2,143,0,0.01,0.01,0,695.62,1,0
634.93,565.29,5.31,0,0.03,2.7,5.35,2.69,5.31,2.7,0,2.65,2.66,0,111.52,146.01,0,0.01,0.01,0,698.62,1,0
624.03,555.68,5.22,0,0.03,2.64,5.25,2.64,5.22,2.64,0,2.61,2.61,0,109.62,143.55,0,0.01,0.01,0,701.62,1,0
599.08,533.34,5.01,0,0.03,2.55,5.06,2.53,5.01,2.55,0,2.51,2.5,0,105.2,137.79,0,0.01,0.01,0,704.61,1,0
600.15,534.4,5.02,0,0.03,2.54,5.05,2.54,5.02,2.54,0,2.51,2.51,0,105.42,138.05,0,0.01,0.01,0,707.61,1,0
602.54,536.53,5.04,0,0.03,2.55,5.07,2.55,5.04,2.55,0,2.52,2.52,0,105.84,138.6,0,0.01,0.01,0,710.61,1,0
585.82,521.63,4.9,0,0.03,2.48,4.93,2.48,4.9,2.48,0,2.45,2.45,0,102.9,134.75,0,0.01,0.01,0,713.61,1,0
615.72,548.24,5.15,0,0.03,2.61,5.18,2.61,5.15,2.61,0,2.57,2.58,0,108.16,141.61,0,0.01,0.01,0,716.61,1,0
613.25,546.11,5.13,0,0.03,2.59,5.16,2.59,5.13,2.59,0,2.57,2.56,0,107.72,141.09,0,0.01,0.01,0,719.61,1,0
609.71,542.92,5.1,0,0.03,2.58,5.13,2.58,5.1,2.58,0,2.55,2.55,0,107.1,140.25,0,0.01,0.01,0,722.6,1,0
612.09,545.04,5.12,0,0.03,2.59,5.15,2.59,5.12,2.59,0,2.56,2.56,0,107.52,140.8,0,0.01,0.01,0,725.6,1,0
184.15,158.72,1.56,0.01,0.11,0.96,1.8,0.84,1.57,0.96,0,0.84,0.73,0,32.86,43.34,0,0.02,0.02,0,729.37,1.73,0
81.03,72.36,0.67,0,0,0.33,0.67,0.33,0.67,0.33,0,0.34,0.33,0,14.06,18.44,0,0,0,0,732,2,0
79.91,71.28,0.66,0.01,0,0.33,0.67,0.33,0.67,0.33,0,0.34,0.33,0,14.06,18.44,0,0,0,0,732,2,0
76.68,68.04,0.63,0,0.03,0.34,0.65,0.35,0.63,0.34,0,0.31,0.32,0,13.24,17.31,0,0.01,0.01,0,734.3,2,0
79.94,71.28,0.66,0,0,0.34,0.67,0.33,0.66,0.34,0,0.33,0.33,0,13.86,18.15,0,0,0,0,735,2,0
76.68,68.04,0.63,0,0.03,0.34,0.66,0.34,0.63,0.34,0,0.32,0.31,0,13.22,17.34,0,0.01,0.01,0,736.28,2,0
81.03,72.36,0.67,0,0,0.33,0.66,0.34,0.67,0.33,0,0.33,0.34,0,14.08,18.41,0,0,0,0,738,2,0
75.59,66.96,0.62,0,0.03,0.35,0.66,0.34,0.62,0.35,0,0.31,0.31,0,13.02,17.05,0,0.01,0.01,0,738.36,2,0
81.03,72.36,0.67,0,0,0.33,0.67,0.33,0.67,0.33,0,0.34,0.33,0,14.06,18.44,0,0,0,0,741,2,0
81.03,72.36,0.67,0,0,0.33,0.66,0.34,0.67,0.33,0,0.33,0.34,0,14.08,18.41,0,0,0,0,741,2,0
77.76,69.12,0.64,0,0.02,0.34,0.66,0.34,0.64,0.34,0,0.32,0.32,0,13.44,17.6,0,0.01,0,0,741.05,2,0
78.86,70.2,0.65,0,0.01,0.34,0.67,0.33,0.65,0.34,0,0.33,0.32,0,13.64,17.89,0,0,0.01,0,743.94,2,0
81.03,72.36,0.67,0,0,0.33,0.66,0.34,0.67,0.33,0,0.33,0.34,0,14.08,18.41,0,0,0,0,744,2,0
81.03,72.36,0.67,0,0,0.33,0.67,0.33,0.67,0.33,0,0.34,0.33,0,14.06,18.44,0,0,0,0,744,2,0
79.94,71.28,0.66,0,0,0.34,0.67,0.33,0.66,0.34,0,0.33,0.33,0,13.86,18.15,0,0,0,0,744,2,0
76.68,68.04,0.63,0,0.03,0.34,0.65,0.35,0.63,0.34,0,0.31,0.32,0,13.24,17.31,0,0.01,0.01,0,745.35,2,0
79.94,71.28,0.66,0,0,0.34,0.67,0.33,0.66,0.34,0,0.33,0.33,0,13.86,18.15,0,0,0,0,747,2,0
81.03,72.36,0.67,0,0,0.33,0.67,0.33,0.67,0.33,0,0.34,0.33,0,14.06,18.44,0,0,0,0,747,2,0
81.03,72.36,0.67,0,0,0.33,0.66,0.34,0.67,0.33,0,0.33,0.34,0,14.08,18.41,0,0,0,0,747,2,0
75.59,66.96,0.62,0,0.03,0.35,0.66,0.34,0.62,0.35,0,0.31,0.31,0,13.02,17.05,0,0.01,0.01,0,749.57,2,0
81.03,72.36,0.67,0,0,0.33,0.67,0.33,0.67,0.33,0,0.34,0.33,0,14.06,18.44,0,0,0,0,750,2,0
81.03,72.36,0.67,0,0,0.33,0.66,0.34,0.67,0.33,0,0.33,0.34,0,14.08,18.41,0,0,0,0,750,2,0
177.83,158.76,1.47,0,0,0.73,1.47,0.73,1.47,0.73,0,0.74,0.73,0,30.86,40.44,0,0,0,0,750,2,0
604.4,538.92,4.99,0,0.03,2.54,5.03,2.53,4.99,2.54,0,2.49,2.5,0,104.8,137.21,0,0.01,0.01,0,752.34,2,0
623.52,556.2,5.15,0,0.03,2.59,5.17,2.6,5.15,2.59,0,2.58,2.57,0,108.14,141.64,0,0.01,0.01,0,755.35,2,0
609.24,543.24,5.03,0,0.03,2.56,5.07,2.55,5.03,2.56,0,2.51,2.52,0,105.64,138.31,0,0.01,0.01,0,758.34,2,0
601.84,536.76,4.97,0.02,0.03,2.5,5.01,2.51,4.99,2.5,0,2.51,2.48,0,104.76,137.27,0,0.01,0.01,0,761.33,2,0
607.91,542.16,5.02,0,0.03,2.54,5.05,2.54,5.02,2.54,0,2.51,2.51,0,105.42,138.05,0,0.01,0.01,0,764.33,2,0
603.07,537.84,4.98,0,0.03,2.52,5.01,2.52,4.98,2.52,0,2.49,2.49,0,104.58,136.95,0,0.01,0.01,0,767.34,2,0
639.37,570.24,5.28,0,0.03,2.67,5.31,2.67,5.28,2.67,0,2.64,2.64,0,110.88,145.2,0,0.01,0.01,0,770.32,2,0
632.11,563.76,5.22,0,0.03,2.64,5.25,2.64,5.22,2.64,0,2.61,2.61,0,109.62,143.55,0,0.01,0.01,0,773.32,2,0
621.26,554.04,5.13,0,0.03,2.6,5.16,2.6,5.13,2.6,0,2.56,2.57,0,107.74,141.06,0,0.01,0.01,0,776.33,2,0
638.12,569.16,5.27,0,0.03,2.66,5.3,2.66,5.27,2.66,0,2.64,2.63,0,110.66,144.94,0,0.01,0.01,0,779.32,2,0
623.68,556.2,5.15,0,0.03,2.61,5.18,2.61,5.15,2.61,0,2.57,2.58,0,108.16,141.61,0,0.01,0.01,0,782.32,2,0
635.7,567,5.25,0,0.03,2.65,5.28,2.65,5.25,2.65,0,2.63,2.62,0,110.24,144.39,0,0.01,0.01,0,785.32,2,0
623.68,556.2,5.15,0,0.03,2.61,5.18,2.61,5.15,2.61,0,2.57,2.58,0,108.16,141.61,0,0.01,0.01,0,788.32,2,0
622.43,555.12,5.14,0,0.03,2.6,5.17,2.6,5.14,2.6,0,2.57,2.57,0,107.94,141.35,0,0.01,0.01,0,791.3,2,0
615.27,548.64,5.08,0.02,0.03,2.57,5.13,2.57,5.1,2.57,0,2.56,2.54,0,107.08,140.28,0,0.01,0.01,0,794.3,2,0
592.14,528.12,4.89,0,0.03,2.47,4.92,2.47,4.89,2.47,0,2.45,2.44,0,102.68,134.49,0,0.01,0.01,0,797.3,2,0
619.93,552.96,5.12,0,0.03,2.58,5.14,2.59,5.12,2.58,0,2.56,2.56,0,107.52,140.8,0,0.01,0.01,0,800.3,2,0
614.18,547.56,5.07,0.02,0.03,2.58,5.13,2.57,5.09,2.58,0,2.55,2.54,0,106.88,139.99,0,0.01,0.01,0,803.3,2,0
606.74,541.08,5.01,0,0.03,2.54,5.05,2.53,5.01,2.54,0,2.51,2.5,0,105.2,137.79,0,0.01,0.01,0,806.3,2,0
629.53,561.6,5.2,0,0.03,2.61,5.21,2.63,5.2,2.61,0,2.6,2.6,0,109.2,143,0,0.01,0.01,0,809.29,2,0
634.81,565.92,5.24,0.04,0.03,2.66,5.32,2.65,5.28,2.66,0,2.66,2.62,0,110.84,145.26,0,0.01,0.01,0,812.29,2,0
624.77,557.28,5.16,0,0.03,2.6,5.18,2.61,5.16,2.6,0,2.58,2.58,0,108.36,141.9,0,0.01,0.01,0,815.29,2,0
632.11,563.76,5.22,0,0.03,2.64,5.25,2.64,5.22,2.64,0,2.61,2.61,0,109.62,143.55,0,0.01,0.01,0,818.3,2,0
612.83,546.48,5.06,0,0.03,2.57,5.1,2.56,5.06,2.57,0,2.53,2.53,0,106.26,139.15,0,0.01,0.01,0,821.29,2,0
634.53,565.92,5.24,0,0.03,2.65,5.27,2.65,5.24,2.65,0,2.62,2.62,0,110.04,144.1,0,0.01,0.01,0,824.3,2,0
628.52,560.52,5.19,0,0.03,2.63,5.22,2.63,5.19,2.63,0,2.59,2.6,0,109,142.71,0,0.01,0.01,0,827.29,2,0
626.02,558.36,5.17,0,0.03,2.61,5.2,2.61,5.17,2.61,0,2.59,2.58,0,108.56,142.19,0,0.01,0.01,0,830.29,2,0
617.51,550.8,5.1,0,0.03,2.57,5.12,2.58,5.1,2.57,0,2.55,2.55,0,107.1,140.25,0,0.01,0.01,0,833.29,2,0
627.27,559.44,5.18,0,0.03,2.62,5.21,2.62,5.18,2.62,0,2.59,2.59,0,108.78,142.45,0,0.01,0.01,0,836.29,2,0
644.29,574.56,5.32,0,0.03,2.7,5.36,2.69,5.32,2.7,0,2.66,2.66,0,111.72,146.3,0,0.01,0.01,0,839.28,2,0
614.08,547.56,5.07,0,0.03,2.58,5.11,2.57,5.07,2.58,0,2.53,2.54,0,106.48,139.41,0,0.01,0.01,0,842.29,2,0
623.52,556.2,5.15,0,0.03,2.59,5.17,2.6,5.15,2.59,0,2.58,2.57,0,108.14,141.64,0,0.01,0.01,0,845.28,2,0
605.67,540,5,0.02,0.03,2.54,5.06,2.53,5.02,2.54,0,2.52,2.5,0,105.4,138.08,0,0.01,0.01,0,848.26,2,0
633.2,564.84,5.23,0,0.03,2.63,5.24,2.65,5.23,2.63,0,2.61,2.62,0,109.84,143.81,0,0.01,0.01,0,851.27,2,0
611.58,545.4,5.05,0,0.03,2.56,5.09,2.55,5.05,2.56,0,2.53,2.52,0,106.04,138.89,0,0.01,0.01,0,854.27,2,0
605.49,540,5,0,0.03,2.53,5.03,2.53,5,2.53,0,2.5,2.5,0,105,137.5,0,0.01,0.01,0,857.27,2,0
622.43,555.12,5.14,0,0.03,2.6,5.17,2.6,5.14,2.6,0,2.57,2.57,0,107.94,141.35,0,0.01,0.01,0,860.27,2,0
629.69,561.6,5.2,0,0.03,2.63,5.23,2.63,5.2,2.63,0,2.6,2.6,0,109.2,143,0,0.01,0.01,0,863.27,2,0
627.27,559.44,5.18,0,0.03,2.62,5.21,2.62,5.18,2.62,0,2.59,2.59,0,108.78,142.45,0,0.01,0.01,0,866.26,2,0
608.53,542.78,5.02,0,0.03,2.54,5.05,2.54,5.02,2.54,0,2.51,2.51,0,105.42,138.05,0,0.01,0.01,0,869.25,2,0
611.17,545.16,5.04,0,0.03,2.55,5.07,2.55,5.04,2.55,0,2.52,2.52,0,105.84,138.6,0,0.01,0.01,0,872.26,2,0
628.13,560.3,5.18,0,0.03,2.62,5.21,2.62,5.18,2.62,0,2.59,2.59,0,108.78,142.45,0,0.01,0.01,0,875.26,2,0
625.71,558.14,5.16,0,0.03,2.61,5.19,2.61,5.16,2.61,0,2.58,2.58,0,108.36,141.9,0,0.01,0.01,0,878.25,2,0
637.75,568.96,5.26,0,0.03,2.65,5.28,2.66,5.26,2.65,0,2.63,2.63,0,110.46,144.65,0,0.01,0.01,0,881.23,2,0
620.93,553.8,5.12,0,0.03,2.6,5.16,2.59,5.12,2.6,0,2.56,2.56,0,107.52,140.8,0,0.01,0.01,0,884.26,2,0
635.41,566.8,5.24,0,0.03,2.65,5.27,2.65,5.24,2.65,0,2.62,2.62,0,110.04,144.1,0,0.01,0.01,0,887.25,2,0
598.97,534.34,4.94,0,0.03,2.49,4.96,2.5,4.94,2.49,0,2.47,2.47,0,103.74,135.85,0,0.01,0.01,0,890.26,2,0
618.62,551.65,5.1,0.02,0.03,2.59,5.16,2.58,5.12,2.59,0,2.57,2.55,0,107.5,140.83,0,0.01,0.01,0,893.24,2,0
599.06,534.35,4.94,0,0.03,2.5,4.97,2.5,4.94,2.5,0,2.47,2.47,0,103.74,135.85,0,0.01,0.01,0,896.23,2,0
596.63,532.18,4.92,0,0.03,2.49,4.95,2.49,4.92,2.49,0,2.46,2.46,0,103.32,135.3,0,0.01,0.01,0,899.24,2,0
584.51,521.36,4.82,0,0.03,2.44,4.85,2.44,4.82,2.44,0,2.41,2.41,0,101.22,132.55,0,0.01,0.01,0,902.24,2,0
606.33,540.84,5,0,0.03,2.53,5.03,2.53,5,2.53,0,2.5,2.5,0,105,137.5,0,0.01,0.01,0,905.24,2,0
632.97,564.62,5.22,0,0.03,2.64,5.25,2.64,5.22,2.64,0,2.61,2.61,0,109.62,143.55,0,0.01,0.01,0,908.24,2,0
635.41,566.8,5.24,0,0.03,2.65,5.27,2.65,5.24,2.65,0,2.62,2.62,0,110.04,144.1,0,0.01,0.01,0,911.23,2,0
631.8,563.54,5.21,0,0.03,2.64,5.24,2.64,5.21,2.64,0,2.6,2.61,0,109.42,143.26,0,0.01,0.01,0,914.24,2,0
620.87,553.82,5.12,0,0.03,2.59,5.15,2.59,5.12,2.59,0,2.56,2.56,0,107.52,140.8,0,0.01,0.01,0,917.23,2,0
